Ising: E=0.1277, m=-0.762;  Heat bath: E=0.2391, T = 0.864; E_tot=0.170∓0.023
Ising: E=0.1281, m=-0.676;  Heat bath: E=0.2381, T = 0.860; E_tot=0.170∓0.023
Ising: E=0.1279, m=-0.674;  Heat bath: E=0.2358, T = 0.851; E_tot=0.169∓0.023
Ising: E=0.1232, m=-0.764;  Heat bath: E=0.2383, T = 0.861; E_tot=0.168∓0.023
Ising: E=0.1225, m=-0.617;  Heat bath: E=0.2377, T = 0.858; E_tot=0.167∓0.023
Ising: E=0.1173, m=-0.694;  Heat bath: E=0.2404, T = 0.869; E_tot=0.166∓0.023
Ising: E=0.1180, m=-0.741;  Heat bath: E=0.2396, T = 0.866; E_tot=0.166∓0.023
Ising: E=0.1193, m=-0.740;  Heat bath: E=0.2387, T = 0.862; E_tot=0.166∓0.023
Ising: E=0.1174, m=-0.748;  Heat bath: E=0.2389, T = 0.863; E_tot=0.165∓0.023
Ising: E=0.1114, m=-0.808;  Heat bath: E=0.2423, T = 0.877; E_tot=0.165∓0.023
Ising: E=0.1113, m=-0.762;  Heat bath: E=0.2387, T = 0.862; E_tot=0.163∓0.023
Ising: E=0.1128, m=-0.767;  Heat bath: E=0.2377, T = 0.858; E_tot=0.163∓0.023
Ising: E=0.1120, m=-0.773;  Heat bath: E=0.2392, T = 0.864; E_tot=0.163∓0.023
Ising: E=0.1109, m=-0.808;  Heat bath: E=0.2415, T = 0.874; E_tot=0.164∓0.023
Ising: E=0.1110, m=-0.803;  Heat bath: E=0.2405, T = 0.870; E_tot=0.163∓0.023
Ising: E=0.1179, m=-0.758;  Heat bath: E=0.2323, T = 0.836; E_tot=0.162∓0.023
Ising: E=0.1119, m=-0.744;  Heat bath: E=0.2372, T = 0.856; E_tot=0.162∓0.023
Ising: E=0.1140, m=-0.748;  Heat bath: E=0.2361, T = 0.852; E_tot=0.162∓0.023
Ising: E=0.1114, m=-0.634;  Heat bath: E=0.2382, T = 0.860; E_tot=0.162∓0.023
Ising: E=0.1155, m=-0.778;  Heat bath: E=0.2342, T = 0.844; E_tot=0.162∓0.023
